region,city,report_year,report_week,year_week,cluster_id,risk_level,risk_score,avg_temperature,avg_humidity,precipitation_total,wind_speed,influenza_ili_percent_north,influenza_ili_percent_south,influenza_outbreak_count,resp_outpatient_ili_influenza_positive_rate,resp_outpatient_ili_covid_positive_rate,resp_outpatient_ili_rsv_positive_rate,resp_outpatient_ili_mycoplasma_positive_rate,resp_hospital_sari_influenza_positive_rate,resp_hospital_sari_covid_positive_rate
浙江,杭州,2025,34,2025-W34,2,低风险,3.3375,30.7243,73.1443,1.12,1.2714,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
浙江,杭州,2025,35,2025-W35,2,低风险,3.1875,30.2,71.2943,8.06,1.2229,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
浙江,杭州,2025,36,2025-W36,2,低风险,2.8444,29.4886,78.14,60.52,0.9543,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
浙江,杭州,2025,37,2025-W37,2,低风险,3.3875,27.8871,84.2343,50.69,1.4371,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
浙江,杭州,2025,38,2025-W38,1,中风险,4.2889,26.6943,82.2514,31.52,2.02,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
浙江,杭州,2025,39,2025-W39,1,中风险,4.5667,26.7757,84.2429,9.9,1.7543,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
浙江,杭州,2025,40,2025-W40,1,中风险,3.8,26.4571,81.74,18.27,1.5314,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
浙江,杭州,2025,41,2025-W41,1,中风险,2.9111,27.2314,77.3771,0.02,1.5271,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
浙江,杭州,2025,42,2025-W42,1,中风险,8.4625,23.1014,82.79,34.69,2.5143,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
浙江,杭州,2025,43,2025-W43,1,中风险,21.2875,15.2571,74.8529,0.35,3.7371,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
浙江,杭州,2025,44,2025-W44,1,中风险,43.0889,16.1471,78.3414,12.31,1.9186,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
浙江,杭州,2025,45,2025-W45,0,高风险,75.6222,16.0043,85.36,22.64,2.07,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
浙江,杭州,2025,46,2025-W46,0,高风险,127.3125,14.45,76.5557,3.98,2.29,7,,955,38.1,0.5,5,0.3,11.4,1.2
浙江,杭州,2025,47,2025-W47,0,高风险,163.8,8.4643,62.2914,2.46,2.3914,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
浙江,杭州,2025,48,2025-W48,0,高风险,203.2,10.1643,55.64,0,1.99,9.1,,1541,51.1,0.6,3.5,0.3,19,1
浙江,杭州,2025,49,2025-W49,0,高风险,146.6111,8.6914,67.2957,0.07,1.9257,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
浙江,杭州,2025,50,2025-W50,0,高风险,82.9111,9.0443,75.0029,1.53,2.5929,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
浙江,杭州,2025,51,2025-W51,0,高风险,34.2625,8.8071,72.1571,2.4,2.1886,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
浙江,杭州,2025,52,2025-W52,1,中风险,17.9875,5.4357,72.7557,12.07,2.2386,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
浙江,杭州,2026,1,2026-W01,1,中风险,10.6444,4.2171,71.1071,7.27,2.53,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
浙江,杭州,2026,2,2026-W02,1,中风险,7.7889,3.4314,64.5329,1.04,2.4714,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
浙江,杭州,2026,3,2026-W03,1,中风险,7.3222,9.8057,67.5214,0.06,1.8686,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
浙江,杭州,2026,4,2026-W04,1,中风险,5.9333,2.3714,71.4586,3.68,2.6014,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
浙江,杭州,2026,5,2026-W05,1,中风险,5.2222,4.1771,83.3929,27.85,2.4014,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
浙江,杭州,2026,6,2026-W06,1,中风险,4.6375,5.0957,74.27,21.17,2.4986,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
浙江,杭州,2026,7,2026-W07,1,中风险,3.8222,9.2729,72.9743,3.15,1.8329,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
浙江,杭州,2026,8,2026-W08,1,中风险,4.425,8.7943,69.3686,21.79,2.61,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
浙江,杭州,2026,9,2026-W09,1,中风险,3.95,10.2243,85.7243,51.87,2.6329,3,3,,11,2.3,6.6,0.2,4.1,1.4
浙江,杭州,2026,10,2026-W10,1,中风险,3.6125,8.9486,79.2814,2.86,2.7871,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
浙江,杭州,2026,11,2026-W11,1,中风险,4.0556,9.6814,70.7571,0.77,2.0157,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
浙江,杭州,2026,12,2026-W12,1,中风险,7.3556,11.3086,83.8586,24.02,2.0157,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
浙江,杭州,2026,13,2026-W13,1,中风险,11.1667,14.4343,80.1786,15.85,1.9429,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
浙江,杭州,2026,14,2026-W14,1,中风险,10.1778,17.1086,79.5714,37.21,2.4529,3.6,3.6,56,16.3,2,4,0.2,5,0.9
浙江,杭州,2026,15,2026-W15,1,中风险,6.2333,18.4029,76.7914,28.55,3.2871,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
浙江,杭州,2026,16,2026-W16,1,中风险,5.3778,18.2743,81.6229,6.72,1.7386,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
浙江,杭州,2026,17,2026-W17,1,中风险,5.8,16.7186,74.9129,22.44,2.1829,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
浙江,杭州,2026,18,2026-W18,1,中风险,5.7222,16.4914,79.8457,35.52,2.47,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
浙江,杭州,2026,19,2026-W19,1,中风险,3.9111,19.1243,74.3114,1.89,1.4657,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
浙江,杭州,2026,20,2026-W20,1,中风险,5.0333,22.95,82.7633,13.01,1.59,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
海南,海口,2024,1,2024-W01,1,中风险,8.4,20.8057,86.2,0.7,3.5357,7.1,9.7,,,,,,,
海南,海口,2024,2,2024-W02,1,中风险,7.5,21.2157,86.0586,6.21,3.8286,6.3,8.7,,,,,,,
海南,海口,2024,3,2024-W03,1,中风险,6.85,21.2414,85.2686,1.12,3.7614,6,7.7,,,,,,,
海南,海口,2024,4,2024-W04,1,中风险,6.1,15.3271,82.0057,24.48,5.2129,5.2,7,,,,,,,
海南,海口,2024,5,2024-W05,1,中风险,5.7,21.7829,86.9343,3.78,2.9571,5,6.4,,,,,,,
海南,海口,2024,6,2024-W06,1,中风险,6.8,18.85,81.3443,3.81,3.9043,5.7,7.9,,,,,,,
海南,海口,2024,7,2024-W07,1,中风险,6.65,21.0871,82.6229,0.11,3.0043,5.7,7.6,,,,,,,
海南,海口,2024,8,2024-W08,1,中风险,5,23.17,81.4843,2.5,4.22,4.3,5.7,,,,,,,
海南,海口,2024,9,2024-W09,1,中风险,4.1,19.1314,81.9629,8.9,3.9686,4.3,5,3,,,,,,
海南,海口,2024,10,2024-W10,1,中风险,10.5333,22.6014,82.8243,14.04,4.1729,4.1,5.5,22,,,,,,
海南,海口,2024,11,2024-W11,1,中风险,10.8333,22.8914,84.3129,10.39,3.3586,4.1,5.4,23,,,,,,
海南,海口,2024,12,2024-W12,1,中风险,6.3,23.7814,79.7929,5.93,3.63,3.9,5,10,,,,,,
海南,海口,2024,13,2024-W13,1,中风险,6.8333,26.0943,79.7371,8.96,2.2843,3.8,4.7,12,,,,,,
海南,海口,2024,14,2024-W14,1,中风险,4.5,28.4186,73.6071,0.28,3.1014,3.8,4.7,5,,,,,,
海南,海口,2024,15,2024-W15,1,中风险,3.9667,27.0214,78.8429,6.62,2.9314,3.6,4.3,4,,,,,,
海南,海口,2024,16,2024-W16,1,中风险,4.3667,29.0743,70.7114,8.52,3.0186,3.5,4.6,5,,,,,,
海南,海口,2024,17,2024-W17,1,中风险,5.4333,29.4629,74.8514,14,2.6657,3.6,4.7,8,,,,,,
海南,海口,2024,18,2024-W18,1,中风险,4.4,29.0871,78.88,80.42,3.3071,3.8,5,,,,,,,
海南,海口,2024,19,2024-W19,1,中风险,4.5,27.4943,86.0843,90.69,2.3829,3.6,4.9,5,,,,,,
海南,海口,2024,20,2024-W20,1,中风险,7.3667,27.5843,83.9871,33.64,3.34,4,5.1,13,,,,,,
海南,海口,2024,21,2024-W21,1,中风险,6.9,27.52,86.88,128.55,2.0043,3.9,4.8,12,,,,,,
海南,海口,2024,22,2024-W22,1,中风险,5.9667,28.71,86.8643,80.62,3.0814,3.8,5.1,9,,,,,,
海南,海口,2024,23,2024-W23,1,中风险,3.6,28.6914,87.61,154.87,2.0414,3.9,4.9,2,,,,,,
海南,海口,2024,24,2024-W24,1,中风险,4.3667,29.0729,87.7943,42.44,2.9257,4,5.1,4,,,,,,
海南,海口,2024,25,2024-W25,1,中风险,6.0333,29.43,87.3886,33.9,3.4314,3.9,5.2,9,,,,,,
海南,海口,2024,26,2024-W26,1,中风险,4.3,28.9114,86.3843,39.12,3.9286,3.8,5.1,4,,,,,,
海南,海口,2024,27,2024-W27,1,中风险,4.6333,29.0657,86.1014,36.55,3.6986,3.8,5.1,5,,,,,,
海南,海口,2024,28,2024-W28,1,中风险,4.5,29.23,83.5329,64.65,3.1771,4.1,4.9,,,,,,,
海南,海口,2024,29,2024-W29,1,中风险,4.25,28.9157,89.2843,105.54,4.3986,3.8,4.7,,,,,,,
海南,海口,2024,30,2024-W30,1,中风险,4.2,28.8443,88.4057,91.56,4.2271,3.9,4.5,,,,,,,
海南,海口,2024,31,2024-W31,1,中风险,4,28.7914,84.9429,59.33,3.19,3.8,4.2,,,,,,,
海南,海口,2024,32,2024-W32,1,中风险,3.7,30.1386,78.3871,9.42,2.1743,3.5,3.9,,,,,,,
海南,海口,2024,33,2024-W33,1,中风险,3.6,29.3886,84.7086,60.64,2.5714,3.6,3.6,,,,,,,
海南,海口,2024,34,2024-W34,1,中风险,3.4,29.1471,84.8743,59.12,2.7571,3.6,3.2,,,,,,,
海南,海口,2024,35,2024-W35,1,中风险,3.25,29.3157,82.2871,31.73,2.5471,3.4,3.1,,,,,,,
海南,海口,2024,36,2024-W36,1,中风险,3.3,29.2371,85.4043,266.22,4.8786,3.4,3.2,,,,,,,
海南,海口,2024,37,2024-W37,1,中风险,4.9667,28.3186,81.8171,66.96,1.9429,3.4,3.5,8,,,,,,
海南,海口,2024,38,2024-W38,1,中风险,3.1,28.2386,87.1514,173.35,3.3757,3.6,3.7,2,,,,,,
海南,海口,2024,39,2024-W39,1,中风险,3.6333,27.3671,84.8943,77.22,2.2557,3.2,3.7,4,,,,,,
海南,海口,2024,40,2024-W40,1,中风险,3.85,26.7429,74.7857,19.84,3.5857,3.6,4.1,,,,,,,
海南,海口,2024,41,2024-W41,1,中风险,2.5,26.9986,79.1314,6.28,3.51,3.2,3.3,1,,,,,,
海南,海口,2024,42,2024-W42,1,中风险,5.7,27.2843,87.6557,86.69,3.9086,3.4,,8,,,,,,
海南,海口,2024,43,2024-W43,1,中风险,5.15,25.5314,80.0129,52.67,5.4957,3.3,,7,,,,,,
海南,海口,2024,44,2024-W44,1,中风险,4.3,24.5243,85.2157,237.22,5.03,3.5,3.4,6,,,,,,
海南,海口,2024,45,2024-W45,1,中风险,4.4,23.9371,80.6529,66.29,4.1757,3.6,3.6,6,,,,,,
海南,海口,2024,46,2024-W46,1,中风险,8.4,25.2014,85.5357,1.67,2.6457,3.8,,13,,,,,,
海南,海口,2024,47,2024-W47,1,中风险,12.05,22.5643,84.39,17.36,5.3814,4.1,,20,,,,,,
海南,海口,2024,48,2024-W48,1,中风险,12.9667,21.0957,73.0286,3.77,4.4757,4.4,3.5,31,,,,,,
海南,海口,2024,49,2024-W49,1,中风险,16.0667,21.7471,83.6557,1.13,4.1186,4.6,3.6,40,,,,,,
海南,海口,2024,50,2024-W50,1,中风险,41.1333,19.4043,79.8029,4.91,5.2514,5.4,4,114,,,,,,
海南,海口,2024,51,2024-W51,1,中风险,81.25,17.7057,69.1057,0,4.23,6.5,,156,,,,,,
海南,海口,2024,52,2024-W52,1,中风险,89.1,17.8686,77.6229,3.61,4.7886,7.2,,171,,,,,,
海南,海口,2025,1,2025-W01,1,中风险,53.2333,18.4029,78.0929,0.01,3.4743,7.5,7.2,145,,,,,,
海南,海口,2025,2,2025-W02,1,中风险,43.7,17.42,73.8843,0,4.2186,6.2,6.9,118,,,,,,
海南,海口,2025,3,2025-W03,1,中风险,10.5333,17.4329,74.77,11.04,3.8271,5.1,6.5,20,,,,,,
海南,海口,2025,4,2025-W04,1,中风险,4.1667,18.9071,81.9243,1.47,3.4329,4.2,5.3,3,,,,,,
海南,海口,2025,5,2025-W05,1,中风险,6.45,18.27,77.1886,0.35,3.4471,5.5,7.4,,,,,,,
海南,海口,2025,6,2025-W06,1,中风险,3.4667,17.4,75.4929,1.92,4.5157,3.9,5.5,1,,,,,,
海南,海口,2025,7,2025-W07,1,中风险,3.0333,19.7514,85.2129,4.52,3.35,3.4,4.7,1,,,,,,
海南,海口,2025,8,2025-W08,1,中风险,6.4667,20.13,84.6043,1.77,4.37,3.1,4.3,12,,,,,,
海南,海口,2025,9,2025-W09,1,中风险,16.4333,20.6357,81.8843,3.75,3.5486,3.1,4.2,42,,,,,,
海南,海口,2025,10,2025-W10,1,中风险,10.0333,21.3529,80.6586,28.5,3.9429,3.2,3.9,23,,,,,,
海南,海口,2025,11,2025-W11,1,中风险,6.7333,22.8914,82.1743,8.12,3.3386,3.2,4,13,,,,,,
海南,海口,2025,12,2025-W12,1,中风险,3.8,19.7914,67.0571,0.34,3.2043,3.3,4.1,4,,,,,,
海南,海口,2025,13,2025-W13,1,中风险,4.1667,23.09,76.7629,24.01,2.8771,3.4,4.1,5,,,,,,
海南,海口,2025,14,2025-W14,1,中风险,3.4333,20.8057,76.0929,6.67,3.4771,3.4,3.9,3,,,,,,
海南,海口,2025,15,2025-W15,1,中风险,3.55,25.2014,74.6929,5.04,2.89,3.2,3.9,,,,,,,
海南,海口,2025,16,2025-W16,1,中风险,3.7,26.3357,67.2729,4.82,2.1314,3.3,4.1,,,,,,,
海南,海口,2025,17,2025-W17,1,中风险,3.6,28.16,76.4057,30.31,1.9443,3.3,3.9,,,,,,,
海南,海口,2025,18,2025-W18,1,中风险,3.8,27.03,81.7771,55.04,1.7929,3.4,4.2,,,,,,,
海南,海口,2025,19,2025-W19,1,中风险,3.6,28.2671,80.2057,68.08,2.5429,3.1,4.1,,,,,,,
海南,海口,2025,20,2025-W20,1,中风险,2.9333,27.27,83.3871,92.51,2.0157,3.1,4.7,1,,,,,,
海南,海口,2025,21,2025-W21,1,中风险,5.3,28.1186,86.0929,70.53,2.83,3.2,4.7,8,,,,,,
海南,海口,2025,22,2025-W22,1,中风险,3.9667,27.9214,85.7457,59.89,2.9929,3.1,4.8,4,,,,,,
海南,海口,2025,23,2025-W23,1,中风险,3.2,28.7486,87.2414,32.25,2.6171,3.1,4.5,2,,,,,,
海南,海口,2025,24,2025-W24,1,中风险,3.0667,28.7729,87.1629,189.49,5.18,2.9,4.3,2,,,,,,
海南,海口,2025,25,2025-W25,2,低风险,3.9444,28.6257,87.3043,21.44,3.56,2.9,4.3,1,1.5,15.4,2.9,0.1,0.7,6.7
海南,海口,2025,26,2025-W26,2,低风险,3.9778,28.5643,84.4314,91.49,2.6186,3,4.3,2,1.6,14,3,0.2,0.8,6.9
海南,海口,2025,27,2025-W27,2,低风险,3.6889,28.1557,88.5843,136.06,2.6429,2.9,4.2,2,1.8,11.9,3.3,0.3,0.5,6.3
海南,海口,2025,28,2025-W28,2,低风险,3.7778,28.6729,85.9471,55.42,2.6229,2.7,4,1,1.8,13.4,3.3,0.2,0.8,6.8
海南,海口,2025,29,2025-W29,2,低风险,4.1625,29.0357,86.7,120.68,3.2129,2.6,3.8,,2.4,14,4.3,0.5,0.6,5.1
海南,海口,2025,30,2025-W30,2,低风险,3.8625,28.77,84.38,119.13,3.4971,2.6,3.6,,2.2,13.5,3.4,0.6,0.7,4.3
海南,海口,2025,31,2025-W31,2,低风险,3.9625,28.9886,87.5757,21.17,4.0343,2.6,3.5,,2.3,13.6,3.8,0.6,0.9,4.4
海南,海口,2025,32,2025-W32,2,低风险,3.4875,29.4129,82.8657,49.22,2.5786,2.5,3.5,,1.5,10.8,3.9,0.4,0.9,4.4
海南,海口,2025,33,2025-W33,2,低风险,3.5111,28.7114,85.2629,117.33,3.6214,2.5,3.4,2,1.5,11.9,3.6,0.6,0.5,5.6
海南,海口,2025,34,2025-W34,2,低风险,3.3375,28.2286,87.4014,58.96,4.2829,2.5,3.2,,1.9,10.5,3.2,0.5,0.6,4.3
海南,海口,2025,35,2025-W35,2,低风险,3.1875,27.64,88.63,97.02,4.5929,2.5,3.1,,2.4,8.5,3.7,0.4,0.6,4.3
海南,海口,2025,36,2025-W36,2,低风险,2.8444,28.1657,86.2471,59.38,2.3271,2.7,3.4,1,3.3,6.8,3.5,0.4,0.8,3.7
海南,海口,2025,37,2025-W37,2,低风险,3.3875,28.04,87.1,73,3.0043,2.8,3.6,,3.6,6.8,5.6,0.4,1,3.3
海南,海口,2025,38,2025-W38,1,中风险,4.2889,28.09,85.5129,59.98,2.6829,2.9,3.8,13,3.5,5.3,5.9,0.3,1.1,2.8
海南,海口,2025,39,2025-W39,1,中风险,4.5667,27.8971,86.4543,192.72,5.51,2.9,3.8,16,4.1,3.6,7.6,0.2,1,1.9
海南,海口,2025,40,2025-W40,1,中风险,3.8,27.5414,87.4929,240.74,4.4414,3.3,4.4,11,3,3.2,5.7,0.3,1.2,2.1
海南,海口,2025,41,2025-W41,1,中风险,2.9111,27.1771,87.6671,41.7,3.3771,2.8,4.1,4,3.5,2.3,6.7,0.3,1.1,1.4
海南,海口,2025,42,2025-W42,1,中风险,8.4625,27.3771,87.2743,41.42,3.6786,2.7,,49,5.8,1.8,5.6,0.5,1.3,1
海南,海口,2025,43,2025-W43,1,中风险,21.2875,23.5029,82.4929,39.81,6.72,3.6,,144,10.5,1.5,7,0.4,2.4,0.9
海南,海口,2025,44,2025-W44,1,中风险,43.0889,24.6257,87.1214,60.37,5.3029,5.1,4.6,347,17.5,1.4,6.6,0.4,4.2,1
海南,海口,2025,45,2025-W45,0,高风险,75.6222,24.35,90.1057,95.49,4.9843,6.1,5.5,621,29.8,1.1,6.1,0.5,9.8,0.7
海南,海口,2025,46,2025-W46,0,高风险,127.3125,22.5186,82.6386,1.93,4.6286,7,,955,38.1,0.5,5,0.3,11.4,1.2
海南,海口,2025,47,2025-W47,0,高风险,163.8,20.0443,74.8657,1.55,5.3714,8.6,,1234,44.8,0.6,4.3,0.6,16.4,1.1
海南,海口,2025,48,2025-W48,0,高风险,203.2,20.1214,73.73,2.13,4.5243,9.1,,1541,51.1,0.6,3.5,0.3,19,1
海南,海口,2025,49,2025-W49,0,高风险,146.6111,21.5214,85.7114,9.82,4.0014,7.9,11.1,1219,54.2,0.3,4,0.2,22.1,0.7
海南,海口,2025,50,2025-W50,0,高风险,82.9111,20.6857,83.9243,8.52,4.3929,6.3,9.7,651,50.2,0.5,4.9,0.2,22.5,0.9
海南,海口,2025,51,2025-W51,0,高风险,34.2625,21.2229,84.9114,1.84,3.7286,4.9,,201,41.9,0.7,6.1,0.4,18.6,0.5
海南,海口,2025,52,2025-W52,1,中风险,17.9875,19.6871,81.5286,0.7,3.95,4.2,,82,33.7,0.7,7.2,0.3,14.5,1.3
海南,海口,2026,1,2026-W01,1,中风险,10.6444,19.1071,78.9243,0.86,3.7943,4.1,5.4,37,27.4,1.1,8.8,0.2,10.6,1.2
海南,海口,2026,2,2026-W02,1,中风险,7.7889,16.7043,64.4257,0.03,4.0514,3.7,4.8,19,23.3,1.1,9.8,0.3,7.1,1
海南,海口,2026,3,2026-W03,1,中风险,7.3222,19.6729,80.7829,0,2.1357,3.5,4.7,18,21.3,0.9,9.3,0.3,6.9,1
海南,海口,2026,4,2026-W04,1,中风险,5.9333,18.6943,80.6857,0.16,4.2,3.4,4.3,8,18.8,1.5,8.3,0.2,7.7,1.2
海南,海口,2026,5,2026-W05,1,中风险,5.2222,19.8371,82.5757,0.85,3.4143,3.3,4,4,17.1,2.3,7.9,0.2,6.4,1.8
海南,海口,2026,6,2026-W06,1,中风险,4.6375,20.23,80.1771,0.05,3.4629,3,3.3,,13,2.2,8.6,0.2,5.1,1.7
海南,海口,2026,7,2026-W07,1,中风险,3.8222,21.3429,82.3543,1.03,3.3171,2.9,3.6,1,11,1.7,8,0.2,4.9,1.1
海南,海口,2026,8,2026-W08,1,中风险,4.425,21.82,80.7786,2.54,3.3857,4.9,4.8,,10.5,1.3,8,0,4.4,1.5
海南,海口,2026,9,2026-W09,1,中风险,3.95,24.2857,79.9571,7.12,2.3657,3,3,,11,2.3,6.6,0.2,4.1,1.4
海南,海口,2026,10,2026-W10,1,中风险,3.6125,22.3186,80.7357,44.08,4.4043,2.8,2.8,,9.4,2.6,6.8,0.2,3.3,1
海南,海口,2026,11,2026-W11,1,中风险,4.0556,21.0871,77.6314,4.75,4.4086,3,3,6,11.3,2.3,5.8,0.2,3.6,1.3
海南,海口,2026,12,2026-W12,1,中风险,7.3556,23.5114,80.24,0.25,3.3643,3.5,3.3,32,13.3,2.7,4.4,0.2,5.7,1.1
海南,海口,2026,13,2026-W13,1,中风险,11.1667,26.1057,75.26,0.04,2.57,3.6,3.5,64,15.5,2.4,3.9,0.1,6.2,1.3
海南,海口,2026,14,2026-W14,1,中风险,10.1778,27.3257,73.6171,7.74,3.0014,3.6,3.6,56,16.3,2,4,0.2,5,0.9
海南,海口,2026,15,2026-W15,1,中风险,6.2333,29.5414,68.34,0,3.5057,3.6,3.7,23,15.3,1.8,2.6,0.3,5.5,0.3
海南,海口,2026,16,2026-W16,1,中风险,5.3778,28.7671,69.3871,6.3,2.7629,3.5,3.7,18,13.4,1.3,2.6,0.2,4.9,0.8
海南,海口,2026,17,2026-W17,1,中风险,5.8,27.2757,75.5457,70.2,2.9829,3.7,3.9,20,14.8,1.3,2.3,0.2,5.3,0.7
海南,海口,2026,18,2026-W18,1,中风险,5.7222,25.9329,81.0714,81.55,2.6557,3.3,4.1,22,13.3,1.5,1.7,0.1,4.9,0.6
海南,海口,2026,19,2026-W19,1,中风险,3.9111,26.4814,85.9714,53.47,2.3314,3.6,4.1,7,12.2,1.4,2,0.1,4.2,0.6
海南,海口,2026,20,2026-W20,1,中风险,5.0333,27.9,85.9267,33.72,1.8583,3.4,4.2,18,11.9,1.7,1.2,0.2,4,0.7
湖北,武汉,2024,1,2024-W01,1,中风险,8.4,6.4257,76.1786,8.4,2.2029,7.1,9.7,,,,,,,
湖北,武汉,2024,2,2024-W02,1,中风险,7.5,8.7971,79.3971,0.68,2.1714,6.3,8.7,,,,,,,
湖北,武汉,2024,3,2024-W03,1,中风险,6.85,4.1357,83.2714,59.59,3.7057,6,7.7,,,,,,,
湖北,武汉,2024,4,2024-W04,1,中风险,6.1,1.6857,58.9529,0.97,2.3357,5.2,7,,,,,,,
湖北,武汉,2024,5,2024-W05,1,中风险,5.7,3.6314,87.46,81.07,3.2114,5,6.4,,,,,,,
湖北,武汉,2024,6,2024-W06,1,中风险,6.8,-0.5457,91.6786,14.1,2.0429,5.7,7.9,,,,,,,
湖北,武汉,2024,7,2024-W07,1,中风险,6.65,12.4557,79.3743,4.4,3.6257,5.7,7.6,,,,,,,
湖北,武汉,2024,8,2024-W08,1,中风险,5,1.3157,88.94,66.7,4.4986,4.3,5.7,,,,,,,
湖北,武汉,2024,9,2024-W09,1,中风险,4.1,5.2071,82.7086,7.32,2.3143,4.3,5,3,,,,,,
湖北,武汉,2024,10,2024-W10,1,中风险,10.5333,9.9171,78.31,3.73,2.68,4.1,5.5,22,,,,,,
湖北,武汉,2024,11,2024-W11,1,中风险,10.8333,14.7429,81.2186,9.3,2.4643,4.1,5.4,23,,,,,,
湖北,武汉,2024,12,2024-W12,1,中风险,6.3,15.9257,76.5271,34.9,3.0643,3.9,5,10,,,,,,
湖北,武汉,2024,13,2024-W13,1,中风险,6.8333,17.6286,78.7371,62.8,3.1643,3.8,4.7,12,,,,,,
湖北,武汉,2024,14,2024-W14,1,中风险,4.5,17.2886,82.46,42.68,3.0657,3.8,4.7,5,,,,,,
湖北,武汉,2024,15,2024-W15,1,中风险,3.9667,19.3743,83.3471,10.9,2.3786,3.6,4.3,4,,,,,,
湖北,武汉,2024,16,2024-W16,1,中风险,4.3667,20.5771,83.1457,68.77,2.8343,3.5,4.6,5,,,,,,
湖北,武汉,2024,17,2024-W17,1,中风险,5.4333,21.9986,78.35,41.12,1.9571,3.6,4.7,8,,,,,,
湖北,武汉,2024,18,2024-W18,1,中风险,4.4,18.3371,80.9571,63.5,3.0343,3.8,5,,,,,,,
湖北,武汉,2024,19,2024-W19,1,中风险,4.5,22.3186,77.6986,10.89,2.6986,3.6,4.9,5,,,,,,
湖北,武汉,2024,20,2024-W20,1,中风险,7.3667,24.15,73.8414,1.12,2.5843,4,5.1,13,,,,,,
湖北,武汉,2024,21,2024-W21,1,中风险,6.9,26.8371,78.2971,62.09,1.92,3.9,4.8,12,,,,,,
湖北,武汉,2024,22,2024-W22,1,中风险,5.9667,23.0171,79.1243,72.96,2.7214,3.8,5.1,9,,,,,,
湖北,武汉,2024,23,2024-W23,1,中风险,3.6,24.1443,74.7357,7.39,1.5886,3.9,4.9,2,,,,,,
湖北,武汉,2024,24,2024-W24,1,中风险,4.3667,28.0729,79.9071,6.58,1.7943,4,5.1,4,,,,,,
湖北,武汉,2024,25,2024-W25,1,中风险,6.0333,27.6229,83.3657,121.71,2.7757,3.9,5.2,9,,,,,,
湖北,武汉,2024,26,2024-W26,1,中风险,4.3,25.2943,88.1829,225.62,2.3986,3.8,5.1,4,,,,,,
湖北,武汉,2024,27,2024-W27,1,中风险,4.6333,28.4757,84.7443,109.27,4.1543,3.8,5.1,5,,,,,,
湖北,武汉,2024,28,2024-W28,1,中风险,4.5,29.5257,85.2814,110.36,2.8029,4.1,4.9,,,,,,,
湖北,武汉,2024,29,2024-W29,1,中风险,4.25,29.3771,85.6414,1.06,3.8871,3.8,4.7,,,,,,,
湖北,武汉,2024,30,2024-W30,1,中风险,4.2,31.0257,81.0343,29.45,3.1386,3.9,4.5,,,,,,,
湖北,武汉,2024,31,2024-W31,1,中风险,4,30.2871,81.0686,0.68,3.3029,3.8,4.2,,,,,,,
湖北,武汉,2024,32,2024-W32,1,中风险,3.7,31.1043,78.2557,1.51,2.1886,3.5,3.9,,,,,,,
湖北,武汉,2024,33,2024-W33,1,中风险,3.6,30.1771,74.9757,23.55,1.85,3.6,3.6,,,,,,,
湖北,武汉,2024,34,2024-W34,1,中风险,3.4,31.3443,72.9429,14.25,1.5329,3.6,3.2,,,,,,,
湖北,武汉,2024,35,2024-W35,1,中风险,3.25,29.9829,72.64,23.71,2.2886,3.4,3.1,,,,,,,
